Time,OriginalAcc,LowNoiseDis10,LowNoiseDis20,HighNoiseDis10,HighNoiseDis20
1.84E+01,-1.896603729,-448,-359,770,880
1.84E+01,-2.682065982,-841,-673,267,305
1.84E+01,-1.665401441,-333,-266,197,225
1.84E+01,-0.00033655,500,400,280,320
1.84E+01,1.174622912,1087,870,293,335
1.84E+01,-0.000493438,500,400,58,67
1.84E+01,-0.603307705,198,159,90,103
1.85E+01,-0.384211096,308,246,436,498
1.85E+01,0.982533812,991,793,625,715
1.85E+01,1.509087863,1255,1004,555,634
1.85E+01,0.982376924,991,793,346,396
1.85E+01,-0.277980214,361,289,594,678
1.85E+01,-0.098452275,451,361,960,1097
1.85E+01,0.29415992,647,518,947,1083
1.85E+01,0.823763166,912,730,621,710
1.85E+01,0.394459425,697,558,374,428
1.85E+01,-0.534077084,233,186,462,528
1.85E+01,-0.607217252,196,157,590,674
1.85E+01,-0.412468648,294,235,571,652
1.85E+01,-0.108131251,446,357,385,440
1.85E+01,0.056170961,528,422,422,482
1.85E+01,-0.333553989,333,267,637,728
1.85E+01,-0.717195733,141,113,671,767
1.85E+01,-0.306313679,347,277,641,733
1.85E+01,0.034548254,517,414,957,1093
1.85E+01,0.195811394,598,478,633,723
1.85E+01,-0.221315815,389,311,550,628
1.86E+01,-0.574511167,213,170,710,811
1.86E+01,-0.662872002,169,135,1360,1554
1.86E+01,-0.325049141,337,270,1349,1542
1.86E+01,-0.294688785,353,282,720,823
1.86E+01,-0.520030548,240,192,855,977
1.86E+01,-0.797127634,101,81,1336,1527
1.86E+01,-0.629776227,185,148,718,821
1.86E+01,-0.444165083,278,222,211,242
1.86E+01,-0.432064464,284,227,-364,-416
1.86E+01,-0.142947733,429,343,101,115
1.86E+01,0.155296336,578,462,461,527
1.86E+01,0.283074013,642,513,324,371
1.86E+01,0.197757311,599,479,-23,-26
1.86E+01,0.109401538,555,444,350,400
1.86E+01,0.097144031,549,439,768,878
1.86E+01,0.173171445,587,469,1045,1194
1.86E+01,-0.234823364,383,306,877,1002
1.86E+01,-0.584974584,208,166,1284,1467
1.86E+01,-0.56679076,217,173,1269,1450
1.86E+01,-0.387262821,306,245,1486,1699
1.87E+01,-0.49997672,250,200,939,1073
1.87E+01,-0.664435821,168,134,858,980
1.87E+01,-0.722355324,139,111,1382,1579
1.87E+01,-0.491077122,254,204,966,1105
1.87E+01,-0.555079831,222,178,666,761
1.87E+01,-0.591690402,204,163,25,28
1.87E+01,-0.439559661,280,224,210,240
1.87E+01,-0.034770933,483,386,643,735
1.87E+01,0.019947549,510,408,357,408
1.87E+01,-0.117119415,441,353,419,479
1.87E+01,-0.141548393,429,343,-1179,-1347
1.87E+01,0.044062751,522,418,511,584
1.87E+01,0.050075104,525,420,1587,1814
1.87E+01,-0.035241597,482,386,1896,2167
1.87E+01,-0.30928949,345,276,1459,1668
1.87E+01,-0.114540885,443,354,-51,-59
1.87E+01,0.055849594,528,422,177,202
1.87E+01,-0.148183237,426,341,922,1054
1.87E+01,-0.547045647,226,181,3392,3877
1.87E+01,-0.531900895,234,187,2885,3297
1.88E+01,-0.321936686,339,271,754,862
1.88E+01,-0.032819955,484,387,-418,-477
1.88E+01,0.110173326,555,444,-57,-66
1.88E+01,0.377981125,689,551,-28,-32
1.88E+01,0.676225194,838,670,469,536
1.88E+01,0.785738072,893,714,-170,-195
1.88E+01,-1.089528891,-45,-36,218,249
1.88E+01,-0.657337904,171,137,3580,4092
1.88E+01,-1.686340927,-343,-275,527,602
1.88E+01,-0.800569048,100,80,416,475
1.88E+01,-3.080710773,-1040,-832,1290,1474
1.88E+01,-2.86769737,-934,-747,885,1011
1.88E+01,0.02415822,512,410,872,997
1.88E+01,2.422859187,1711,1369,938,1072
1.88E+01,2.584122328,1792,1434,955,1092
1.88E+01,1.281233362,1141,912,732,836
1.88E+01,1.071107204,1036,828,527,602
1.88E+01,-0.624555906,188,150,399,456
1.88E+01,-0.706828474,147,117,619,707
1.88E+01,0.519881251,760,608,647,739
1.89E+01,1.600472587,1300,1040,466,532
1.89E+01,1.572999476,1286,1029,203,233
1.89E+01,1.752522354,1376,1101,442,505
1.89E+01,-5.796942911,-2398,-1919,619,708
1.89E+01,-3.221677163,-1111,-889,807,922
1.89E+01,0.129837464,565,452,591,676
1.89E+01,-1.851974157,-426,-341,398,454
1.89E+01,-2.406087355,-703,-562,449,513
1.89E+01,-0.674046475,163,130,585,669
1.89E+01,-1.629985242,-315,-252,692,791
1.89E+01,0.010726584,505,404,888,1015
1.89E+01,-0.458145827,271,217,941,1076
1.89E+01,-2.07771067,-539,-431,779,891
1.89E+01,-1.271086252,-136,-108,618,706
1.89E+01,1.362012964,1181,945,573,655
1.89E+01,3.58111514,2291,1832,639,730
1.89E+01,3.766726284,2383,1907,458,523
1.89E+01,1.839784972,1420,1136,364,416
1.89E+01,1.440927623,1220,976,537,613
1.89E+01,1.145565738,1073,858,874,998
1.90E+01,0.941532907,971,777,765,874
1.90E+01,1.230644577,1115,892,548,626
1.90E+01,0.499971659,750,600,392,448
1.90E+01,-0.60512963,197,158,618,706
1.90E+01,-1.798510779,-399,-319,575,658
1.90E+01,-1.929484415,-465,-372,386,441
1.90E+01,-3.381540964,-1191,-953,154,176
1.90E+01,-2.307037894,-654,-523,548,626
1.90E+01,-0.352780359,324,259,729,833
1.90E+01,0.618222186,809,647,744,850
1.90E+01,0.745999862,873,698,431,492
1.90E+01,0.298431323,649,519,346,395
1.90E+01,0.133972222,567,454,484,553
1.90E+01,0.246524172,623,499,723,826
1.90E+01,0.605655964,803,642,808,924
1.90E+01,0.468589,734,587,742,848
1.90E+01,0.410674558,705,564,436,498
1.90E+01,0.763713023,882,705,570,651
1.90E+01,1.183732537,1092,873,749,856
1.90E+01,0.790953332,895,716,766,875
1.91E+01,0.434713846,717,574,380,435
1.91E+01,-0.23507641,382,306,52,60
1.91E+01,-0.48781537,256,205,140,160
1.91E+01,-0.813618586,93,75,741,846
1.91E+01,-0.950680489,25,20,1267,1448
1.91E+01,-1.032947996,-16,-13,413,472
1.91E+01,-0.920396046,40,32,-316,-361
1.91E+01,-0.759132905,120,96,-24,-28
1.91E+01,-0.625272024,187,150,1099,1256
1.91E+01,-0.296581563,352,281,1610,1840
1.91E+01,-0.12314695,438,351,1171,1339
1.91E+01,-0.108002198,446,357,377,430
1.91E+01,0.074564813,537,430,556,635
1.91E+01,0.181033558,591,472,1295,1480
1.91E+01,0.043966594,522,418,2243,2564
1.91E+01,-0.071786377,464,371,1108,1266
1.91E+01,-0.653296773,173,139,147,168
1.91E+01,-0.95169773,24,19,228,260
1.91E+01,-1.082676428,-41,-33,999,1142
1.91E+01,-1.164943935,-82,-66,511,584
1.92E+01,-0.808856276,96,76,251,287
1.92E+01,-0.273169826,363,291,62,71
1.92E+01,0.058564768,529,423,356,407
1.92E+01,0.161984319,581,465,861,984
1.92E+01,0.049275481,525,420,1115,1274
1.92E+01,-0.145630012,427,342,1072,1225
1.92E+01,-0.154838324,423,338,424,485
1.92E+01,0.186023608,593,474,143,164
1.92E+01,0.204212493,602,482,2044,2336
1.92E+01,0.048880731,524,420,1565,1788
1.92E+01,-0.310402888,345,276,2500,2857
1.92E+01,-0.219154809,390,312,968,1106
1.92E+01,-0.377530704,311,249,-391,-447
1.92E+01,-0.688113255,156,125,-788,-900
1.92E+01,-0.785601428,107,86,1418,1620
1.92E+01,-0.432557902,284,227,2428,2775
1.92E+01,-0.307829419,346,277,1529,1747
1.92E+01,-0.399229326,300,240,661,756
1.92E+01,-0.502810825,249,199,632,722
1.92E+01,-0.186296897,407,325,581,664
1.93E+01,0.114991305,557,446,-7,-9
1.93E+01,0.154489122,577,462,858,980
1.93E+01,0.084393086,542,434,828,946
1.93E+01,0.017346245,509,407,380,435
1.93E+01,-0.080146989,460,368,344,394
1.93E+01,-0.141105564,429,344,1007,1151
1.93E+01,-0.186843474,407,325,1597,1826
1.93E+01,-0.046894326,477,381,1623,1855
1.93E+01,0.007824156,504,403,524,598
1.93E+01,-0.174904804,413,330,-54,-62
1.93E+01,-0.400246567,300,240,383,438
1.93E+01,-0.372930344,314,251,421,482
1.93E+01,0.019686912,510,408,59,68
1.93E+01,0.183989125,592,474,-441,-505
1.93E+01,0.3300316,665,532,539,616
1.93E+01,0.594790205,797,638,969,1108
1.93E+01,0.719523749,860,688,1106,1264
1.93E+01,0.743795839,872,698,961,1098
1.93E+01,-2.388698093,-694,-555,712,813
1.93E+01,-0.425308158,287,230,718,821
1.94E+01,-0.784591777,108,86,739,845
1.94E+01,-1.308263645,-154,-123,737,843
1.94E+01,-0.635586144,182,146,825,943
1.94E+01,0.067532688,534,427,786,899
1.94E+01,0.834573255,917,734,825,943
1.94E+01,-0.039168858,480,384,691,789
1.94E+01,-0.858121636,71,57,484,553
1.94E+01,-0.422886516,289,231,461,526
1.94E+01,0.989515327,995,796,535,612
1.94E+01,2.54803556,1774,1419,650,743
1.94E+01,1.123300296,1062,849,580,663
1.94E+01,1.765536466,1383,1106,736,841
1.94E+01,-3.89360312,-1447,-1157,787,899
1.94E+01,-1.90585506,-453,-362,369,422
1.94E+01,0.154947134,577,462,482,551
1.94E+01,1.001145282,1001,800,580,663
1.94E+01,-0.137441471,431,345,723,827
1.94E+01,0.909664401,955,764,585,668
1.94E+01,0.358595336,679,543,557,637
1.94E+01,0.038880387,519,416,702,802
1.95E+01,1.232109708,1116,893,875,1000
1.95E+01,1.719090029,1360,1088,700,800
1.95E+01,1.807293976,1404,1123,534,610
1.95E+01,1.164900918,1082,866,355,406
1.95E+01,0.881715565,941,753,700,800
1.95E+01,0.218013575,609,487,805,920
1.95E+01,-0.101696313,449,359,801,915
1.95E+01,-0.400102331,300,240,737,842
1.95E+01,-1.261667912,-131,-105,911,1042
1.95E+01,-0.972556242,14,11,816,932
1.95E+01,-1.200942138,-100,-80,603,689
1.95E+01,-2.811374582,-906,-725,364,416
1.95E+01,-1.721650846,-361,-289,351,401
1.95E+01,0.756202643,878,702,277,316
1.95E+01,-0.534514852,233,186,341,389
1.95E+01,0.676974208,838,671,758,867
1.95E+01,-0.668608535,166,133,882,1008
1.95E+01,-0.957882154,21,17,935,1069
1.95E+01,1.084660302,1042,834,531,606
1.95E+01,-0.507426369,246,197,286,326
1.96E+01,1.197212252,1099,879,546,624
1.96E+01,1.105812346,1053,842,1010,1154
1.96E+01,0.901774454,951,761,850,972
1.96E+01,0.986934267,993,795,588,672
1.96E+01,1.212119142,1106,885,365,417
1.96E+01,1.248572825,1124,899,629,719
1.96E+01,0.828396423,914,731,484,553
1.96E+01,0.313862015,657,526,838,958
1.96E+01,-0.258515981,371,297,684,782
1.96E+01,-0.352960021,324,259,329,376
1.96E+01,-0.578306845,211,169,305,349
1.96E+01,-0.374425841,313,250,503,575
1.96E+01,-0.225339232,387,310,981,1121
1.96E+01,-0.487215653,256,205,1075,1228
1.96E+01,-0.9226026,39,31,663,758
1.96E+01,-0.922683574,39,31,485,554
1.96E+01,-0.779685232,110,88,289,330
1.96E+01,-0.39011717,305,244,787,900
1.96E+01,-0.311045623,344,276,1086,1241
1.96E+01,-0.41158299,294,235,941,1075
1.97E+01,-0.311202511,344,276,481,549
1.97E+01,-0.006870176,497,397,1184,1353
1.97E+01,-0.04651982,477,381,1420,1623
1.97E+01,-0.271866643,364,291,1263,1443
1.97E+01,-0.591576532,204,163,231,265
1.97E+01,-0.533818978,233,186,59,67
1.97E+01,-0.515630093,242,194,413,472
1.97E+01,-0.585726128,207,166,630,720
1.97E+01,-0.527963513,236,189,754,861
1.97E+01,-0.406274103,297,237,824,942
1.97E+01,-0.403310944,298,239,1218,1392
1.97E+01,-0.506887383,247,197,590,674
1.97E+01,-0.534365555,233,186,81,92
1.97E+01,-0.34874935,326,261,-245,-280
1.97E+01,-0.303168328,348,279,980,1120
1.97E+01,-0.251493979,374,299,1244,1422
1.97E+01,0.034573558,517,414,807,923
1.97E+01,0.153218835,577,461,741,847
1.97E+01,0.010063605,505,404,957,1093
1.97E+01,-0.662765723,169,135,641,733
1.98E+01,-0.854627082,73,58,644,736
1.98E+01,-0.62334888,188,151,712,814
1.98E+01,-0.245957351,377,302,79,90
1.98E+01,-0.535225909,232,186,-136,-156
1.98E+01,-0.547478355,226,181,620,709
1.98E+01,-0.157910292,421,337,684,782
1.98E+01,-0.06361808,468,375,1283,1467
1.98E+01,-0.404641961,298,238,1746,1995
1.98E+01,-0.42907094,285,228,1145,1308
1.98E+01,-0.292165925,354,283,-48,-55
1.98E+01,0.164378126,582,466,491,561
1.98E+01,0.033399429,517,413,1550,1771
1.98E+01,-0.042779812,479,383,1002,1145
1.98E+01,-0.012419456,494,395,1077,1231
1.98E+01,0.115358221,558,446,936,1070
1.98E+01,-0.08049113,460,368,131,150
1.98E+01,0.013796021,507,406,88,101
1.98E+01,0.105044101,553,442,615,703
1.98E+01,-0.044199396,478,382,82,94
1.98E+01,-0.537424871,231,185,-909,-1039
1.99E+01,-0.479667316,260,208,-670,-766
1.99E+01,-0.39146337,304,243,679,776
1.99E+01,-0.050601438,475,380,1412,1614
1.99E+01,-0.190707474,405,324,643,735
1.99E+01,-0.111635927,444,355,679,776
1.99E+01,0.104416549,552,442,609,696
1.99E+01,1.20936095,1105,884,1012,1156
1.99E+01,0.095127261,548,438,1237,1414
1.99E+01,0.767804763,884,707,767,876
1.99E+01,0.44504568,723,578,1547,1767
1.99E+01,-0.130371389,435,348,773,884
1.99E+01,-0.029995972,485,388,622,711
1.99E+01,-0.081822148,459,367,567,647
1.99E+01,1.017033987,1009,807,665,760
1.99E+01,-0.030228773,485,388,426,487
1.99E+01,-1.957251059,-479,-383,364,416
1.99E+01,-2.29826988,-649,-519,324,370
1.99E+01,-0.882823903,59,47,669,765
1.99E+01,-0.121866542,439,351,774,884
1.99E+01,-0.873848392,63,50,710,811
2.00E+01,-0.813041643,93,75,644,736
